url,title_text,price_lkr,brand,model,year,mileage_km,fuel_type,engine_capacity_cc,transmission,location
https://ikman.lk/en/ad/mercedes-benz-eqb-300-amg-line-2023-for-sale-colombo-2,Mercedes Benz EQB 300 AMG Line 2023 for Sale in Kotte | ikman,40000000,Mercedes Benz,EQB 300,2023,14000,Electric,125,Automatic,Colombo
https://ikman.lk/en/ad/nissan-x-trail-t-32-2014-for-sale-colombo,Nissan X-Trail T-32 2014 for Sale in Nawala | ikman,11000000,Nissan,X-Trail,2014,96000,Petrol,2000,Automatic,
https://ikman.lk/en/ad/toyota-hilux-ln106-1993-for-sale-gampaha,Toyota Hilux LN106 1993 for Sale in Negombo | ikman,6300000,Toyota,Hilux,1993,305000,Diesel,2770,Manual,
https://ikman.lk/en/ad/toyota-yaris-ativ-15l-premium-hybrid-2025-for-sale-colombo-1,Toyota Yaris Ativ 1.5L Premium Hybrid 2025 for Sale in Malabe | ikman,17500000,Toyota,Yaris Ativ,2025,100,Hybrid,1500,Automatic,Colombo
https://ikman.lk/en/ad/toyota-axio-hybrid-2016-for-sale-colombo-148,Toyota Axio Hybrid 2016 for Sale in Talawatugoda | ikman,10800000,Toyota,Axio,2016,103119,Hybrid,1490,Automatic,Colombo
https://ikman.lk/en/ad/land-rover-range-autobiography-lwb-2020-for-sale-colombo-2,Land Rover Range Autobiography LWB 2020 for Sale in Malabe | ikman,75500000,Land Rover,Range Rover,2020,52000,Hybrid,2000,Automatic,Colombo
https://ikman.lk/en/ad/toyota-raize-z-grade-black-top-2025-for-sale-colombo-9,Toyota Raize Z Grade Black Top 2025 for Sale in Malabe | ikman,12275000,Toyota,Raize,2025,0,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/toyota-prius-2013-for-sale-kandy-229,Toyota Prius 2013 for Sale in Kandy City | ikman,11250000,Toyota,Prius,2013,137000,Petrol,1800,Automatic,Kandy
https://ikman.lk/en/ad/toyota-alphard-z-2024-for-sale-colombo-1,Toyota Alphard Z 2024 for Sale in Kotte | ikman,57500000,Toyota,Alphard,2024,0,Hybrid,2500,Automatic,Colombo
https://ikman.lk/en/ad/micro-actyon-ssangyong-2009-for-sale-kalutara,Ssang Yong Actyon 2009 for Sale in Horana | ikman,5800000,Ssang Yong,Actyon,2009,181670,Diesel,2000,Automatic,
https://ikman.lk/en/ad/toyota-starlet-np80-1991-for-sale-colombo-1,Toyota Starlet 1991 for Sale in Colombo 13 | ikman,2780000,Toyota,Starlet,1991,230000,Diesel,1500,Automatic,Colombo
https://ikman.lk/en/ad/land-rover-defender-110-black-pack-ed-2023-for-sale-puttalam-1,Land Rover Defender 110 Black Pack ED 2023 for Sale in Wennappuwa | ikman,68000000,Land Rover,Defender,2023,8500,Petrol,2000,Tiptronic,Puttalam
https://ikman.lk/en/ad/mercedes-benz-e200-amg-cabriolet-2012-for-sale-colombo-8,Mercedes Benz E200 AMG Cabriolet 2012 for Sale in Malabe | ikman,22950000,Mercedes Benz,E200,2012,11000,Petrol,1800,Automatic,Colombo
https://ikman.lk/en/ad/peugeot-3008-gt-line-2018-for-sale-gampaha-6,Peugeot 3008 Gt Line 2018 for Sale in Ja-Ela | ikman,15400000,Peugeot,3008,2018,25000,Petrol,1200,Automatic,Gampaha
https://ikman.lk/en/ad/nissan-sunny-n16-2021-for-sale-kurunegala,Nissan Sunny n16 2021 for Sale in Kurunegala City | ikman,4650000,Nissan,Sunny,2021,184177,Petrol,1466,Manual,
https://ikman.lk/en/ad/honda-crv-2018-for-sale-colombo-877,Honda CRV 2018 for Sale in Battaramulla | ikman,18750000,Honda,CRV,2018,59000,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/daihatsu-tanto-custom-x-2023-for-sale-gampaha,Daihatsu Tanto Custom X 2023 for Sale in Wattala | ikman,8250000,Daihatsu,Tanto,2023,1450,Petrol,660,Automatic,
https://ikman.lk/en/ad/bmw-520i-e39-1996-for-sale-kandy,BMW 520i e39 1996 for Sale in Peradeniya | ikman,5600000,BMW,520i,1996,60000,Petrol,2000,Manual,
https://ikman.lk/en/ad/toyota-prius-s-touring-2013-for-sale-colombo-145,Toyota Prius S Touring 2013 for Sale in Piliyandala | ikman,10600000,Toyota,Prius,2013,100000,Hybrid,1800,Automatic,Colombo
https://ikman.lk/en/ad/toyota-hilux-rocco-2025-for-sale-colombo-214,Toyota Hilux Rocco 2025 for Sale in Talawatugoda | ikman,25800000,Toyota,Hilux,2025,0,Diesel,2800,Automatic,Colombo
https://ikman.lk/en/ad/kia-sonet-gtx-2026-for-sale-colombo-8,Kia Sonet GTX+ 2026 for Sale in Colombo 4 | ikman,12750000,Kia,Other Model,2026,0,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/toyota-premio-nzt260-2008-for-sale-colombo,Toyota Premio NZT260 2008 for Sale in Colombo 9 | ikman,8500000,Toyota,Premio,2008,355000,Petrol,1490,Automatic,
https://ikman.lk/en/ad/suzuki-wagon-r-stingray-wagonr-2025-for-sale-colombo,Suzuki Wagon R Stingray WagonR 2025 for Sale in Piliyandala | ikman,8750000,Suzuki,Wagon R Stingray,2025,0,Hybrid,650,Automatic,
https://ikman.lk/en/ad/kia-seltos-gtx-a-warranty-2026-for-sale-colombo,Kia Seltos GTX (A) Warranty 2026 for Sale in Nugegoda | ikman,19975000,Kia,Seltos,2026,0,Petrol,1500,Automatic,
https://ikman.lk/en/ad/honda-city-rs-turbo-2025-for-sale-colombo-475,Honda City RS Turbo 2025 for Sale in Talawatugoda | ikman,13400000,Honda,City,2025,0,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/audi-q7-2025-for-sale-colombo-6,Audi Q7 2025 for Sale in Kotte | ikman,71000000,Audi,Q7,2025,0,Petrol,2000,Automatic,Colombo
https://ikman.lk/en/ad/bmw-740li-long-wheel-full-spec-2011-for-sale-colombo-29,BMW 740Li LONG WHEEL FULL SPEC 2011 for Sale in Malabe | ikman,18950000,BMW,740Li,2011,90000,Petrol,3000,Automatic,Colombo
https://ikman.lk/en/ad/honda-freed-2013-for-sale-ampara-1,Honda Freed 2013 for Sale in Pottuvil | ikman,9600000,Honda,Freed,2013,19000,Petrol,1490,Automatic,Ampara
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-lc-200-2008-for-sale-gampaha,Toyota Land Cruiser Sahara LC 200 2008 for Sale in Negombo | ikman,37500000,Toyota,Land Cruiser Sahara,2008,244000,Petrol,4200,Automatic,
https://ikman.lk/en/ad/audi-e-tron-2024-for-sale-colombo-20,Audi e-tron 2024 for Sale in Kotte | ikman,35000000,Audi,e-tron,2024,5500,Electric,230,Automatic,Colombo
https://ikman.lk/en/ad/suzuki-wagon-r-fx-hybrid-2024-for-sale-colombo-42,Suzuki Wagon R FX Hybrid 2024 for Sale in Talawatugoda | ikman,7650000,Suzuki,Wagon R FX,2024,3590,Hybrid,660,Automatic,Colombo
https://ikman.lk/en/ad/bmw-x5-m-sport-plus-2016-for-sale-colombo-105,BMW X5 M Sport Plus 2016 for Sale in Nugegoda | ikman,35875000,BMW,X5,2016,49000,Petrol,2000,Automatic,Colombo
https://ikman.lk/en/ad/toyota-raize-z-hybrid-1200-2024-for-sale-colombo,Toyota Raize Z Hybrid 1200 2024 for Sale in Malabe | ikman,13400000,Toyota,Raize,2024,30000,Hybrid,1200,Automatic,
https://ikman.lk/en/ad/toyota-hilux-revo-2016-for-sale-badulla-1,Toyota Hilux 2016 for Sale in Mahiyanganaya | ikman,17800000,Toyota,Hilux,2016,130000,Diesel,2800,Automatic,Badulla
https://ikman.lk/en/ad/skoda-kylaq-prestige-at-2025-for-sale-colombo-7,Skoda Kylaq Prestige AT 2025 for Sale in Kotte | ikman,12700000,Skoda,Other Model,2025,0,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/toyota-chr-gt-bruno-neuro-pkg-2023-for-sale-colombo-21,Toyota CHR GT Bruno Neuro PKG 2023 for Sale in Dehiwala | ikman,16990000,Toyota,CHR,2023,16000,Petrol,1290,Automatic,Colombo
https://ikman.lk/en/ad/toyota-allion-240-2005-for-sale-gampaha-80,Toyota Allion 240 2005 for Sale in Negombo | ikman,7100000,Toyota,Allion,2005,195000,Petrol,1500,Automatic,Gampaha
https://ikman.lk/en/ad/honda-city-vtec-turbo-2025-for-sale-colombo-15,Honda City VTEC Turbo 2025 for Sale in Talawatugoda | ikman,12900000,Honda,City,2025,0,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/mercedes-benz-c180-2017-for-sale-colombo-29,Mercedes Benz C180 2017 for Sale in Nugegoda | ikman,21000000,Mercedes Benz,C180,2017,85000,Petrol,1600,Automatic,Colombo
https://ikman.lk/en/ad/toyota-land-cruiser-prado-150-tx-2015-for-sale-colombo-46,Toyota Land Cruiser Prado 150 TX 2015 for Sale in Malabe | ikman,33900000,Toyota,Land Cruiser Prado,2015,150000,Petrol,2700,Tiptronic,Colombo
https://ikman.lk/en/ad/toyota-roomy-custom-g-2024-for-sale-colombo-79,Toyota Roomy Custom G 2024 for Sale in Rajagiriya | ikman,10200000,Toyota,Roomy,2024,6500,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/toyota-yaris-cross-non-hybrid-embassy-2022-for-sale-colombo,Toyota Yaris Cross (Non-Hybrid) Embassy 2022 for Sale in Colombo 4 | ikman,14650000,Toyota,Yaris Cross,2022,25000,Petrol,1500,Automatic,
https://ikman.lk/en/ad/toyota-raize-g-modelista-2021-for-sale-colombo,Toyota Raize G Modelista 2021 for Sale in Rajagiriya | ikman,14400000,Toyota,Raize,2021,7500,Hybrid,1200,Automatic,
https://ikman.lk/en/ad/toyota-raize-z-grade-2025-for-sale-kurunegala-23,Toyota Raize Z Grade 2025 for Sale in Kurunegala City | ikman,13650000,Toyota,Raize,2025,5000,Hybrid,1200,Automatic,Kurunegala
https://ikman.lk/en/ad/volkswagen-tiguan-all-space-2018-for-sale-colombo-1,Volkswagen Tiguan All Space 2018 for Sale in Colombo 3 | ikman,16000000,Volkswagen,Tiguan,2018,78000,Petrol,1399,Automatic,Colombo
https://ikman.lk/en/ad/perodua-axia-g-2016-for-sale-colombo-93,Perodua Axia G 2016 for Sale in Ratmalana | ikman,5895000,Perodua,Axia,2016,69000,Petrol,998,Automatic,Colombo
https://ikman.lk/en/ad/suzuki-ertiga-07-seater-2018-for-sale-colombo-9,Suzuki Ertiga 07 Seater 2018 for Sale in Malabe | ikman,6575000,Suzuki,Ertiga,2018,180000,Petrol,1400,Automatic,Colombo
https://ikman.lk/en/ad/toyota-premio-2019-for-sale-colombo-230,Toyota Premio 2019 for Sale in Malabe | ikman,15700000,Toyota,Premio,2019,96026,Petrol,1499,Automatic,Colombo
https://ikman.lk/en/ad/toyota-yaris-cross-z-hybrid-2025-for-sale-colombo-14,Toyota Yaris Cross Z Hybrid 2025 for Sale in Colombo 2 | ikman,16500000,Toyota,Yaris Cross,2025,365,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/toyota-corolla-2023-for-sale-colombo-13,Toyota Corolla 2023 for Sale in Talawatugoda | ikman,15800000,Toyota,Corolla,2023,38000,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/perodua-axia-g-grade-2017-for-sale-matara,Perodua Axia G-Grade 2017 for Sale in Matara City | ikman,5400000,Perodua,Axia,2017,119750,Petrol,998,Automatic,
https://ikman.lk/en/ad/audi-q3-1500cc-s-line-2023-for-sale-colombo,Audi Q3 1500CC S Line 2023 for Sale in Kohuwala | ikman,31500000,Audi,Q3,2023,6000,Petrol,1500,Automatic,
https://ikman.lk/en/ad/land-rover-range-evoque-dynamic-hse-phev-2025-for-sale-colombo-21,Land Rover Range Evoque Dynamic HSE PHEV 2025 for Sale in Kotte | ikman,57500000,Land Rover,Range Rover Evoque,2025,0,Hybrid,1500,Automatic,Colombo
https://ikman.lk/en/ad/toyota-raize-hybrid-brand-new-2025-for-sale-colombo-2,Toyota Raize Hybrid Brand New 2025 for Sale in Kohuwala | ikman,13990000,Toyota,Raize,2025,0,Hybrid,1200,Automatic,Colombo
https://ikman.lk/en/ad/toyota-taisor-v-2025-for-sale-colombo-20,Toyota Taisor V 2025 for Sale in Colombo 4 | ikman,11750000,Toyota,Taisor,2025,0,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/kia-syros-htx-plus-o-2026-for-sale-colombo,Kia Syros HTX Plus O 2026 for Sale in Colombo 2 | ikman,12500000,Kia,Other Model,2026,100,Petrol,1000,Automatic,
https://ikman.lk/en/ad/suzuki-wagon-r-stingray-2018-for-sale-colombo-3965,Suzuki Wagon R Stingray 2018 for Sale in Malabe | ikman,7050000,Suzuki,Wagon R Stingray,2018,80099,Hybrid,650,Automatic,Colombo
https://ikman.lk/en/ad/toyota-yaris-2008-for-sale-colombo-1437,Toyota Yaris 2008 for Sale in Malabe | ikman,6875000,Toyota,Yaris,2008,147970,Petrol,1298,Automatic,Colombo
https://ikman.lk/en/ad/mg-zs-2019-for-sale-colombo-910,MG ZS 2019 for Sale in Malabe | ikman,8990000,MG,ZS,2019,38254,Petrol,999,Automatic,Colombo
https://ikman.lk/en/ad/land-rover-discovery-sport-dynamic-hse-phev-2025-for-sale-colombo,Land Rover Discovery Sport Dynamic HSE PHEV 2025 for Sale in Kotte | ikman,58500000,Land Rover,Discovery Sport,2025,0,Hybrid,1500,Automatic,
https://ikman.lk/en/ad/daihatsu-mira-l-grade-2025-for-sale-colombo-29,Daihatsu Mira L GRADE 2025 for Sale in Nugegoda | ikman,6490000,Daihatsu,Mira,2025,2000,Petrol,660,Automatic,Colombo
https://ikman.lk/en/ad/suzuki-wagon-r-mh44s-2014-for-sale-gampaha,Suzuki Wagon R 2014 for Sale in Kandana | ikman,5600000,Suzuki,Wagon R,2014,188000,Petrol,650,Automatic,
https://ikman.lk/en/ad/toyota-hilux-gr-sport-high-lift-2023-for-sale-gampaha-7,Toyota Hilux GR Sport High Lift 2023 for Sale in Gampaha City | ikman,24500000,Toyota,Hilux,2023,13000,Diesel,2755,Automatic,Gampaha
https://ikman.lk/en/ad/toyota-land-cruiser-prado-lc250-1st-edition-2024-for-sale-gampaha-8,Toyota Land Cruiser Prado LC250 1st Edition 2024 for Sale in Kelaniya | ikman,85500000,Toyota,Land Cruiser Prado,2024,7000,Diesel,2755,Automatic,Gampaha
https://ikman.lk/en/ad/volkswagen-polo-2023-for-sale-colombo-21,Volkswagen Polo 2023 for Sale in Colombo 4 | ikman,12000000,Volkswagen,Polo,2023,12000,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/toyota-premio-g-superior-2013-for-sale-gampaha-941,Toyota Premio G Superior 2013 for Sale in Negombo | ikman,12500000,Toyota,Premio,2013,76000,Petrol,1490,Automatic,Gampaha
https://ikman.lk/en/ad/nissan-march-1999-for-sale-colombo-171,Nissan March 1999 for Sale in Malabe | ikman,3265000,Nissan,March,1999,162324,Petrol,990,Automatic,Colombo
https://ikman.lk/en/ad/honda-fit-gp1-2012-for-sale-colombo-1774,Honda Fit GP1 2012 for Sale in Colombo 13 | ikman,6650000,Honda,Fit,2012,93660,Hybrid,1330,Automatic,Colombo
https://ikman.lk/en/ad/nissan-magnite-tekna-plus-2025-for-sale-colombo-94,Nissan Magnite Tekna Plus 2025 for Sale in Boralesgamuwa | ikman,9790000,Nissan,Magnite,2025,0,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/land-rover-range-sport-petrol-2018-for-sale-colombo-54,Land Rover Range Sport Petrol 2018 for Sale in Boralesgamuwa | ikman,64500000,Land Rover,Range Rover Sport,2018,83000,Petrol,2000,Automatic,Colombo
https://ikman.lk/en/ad/toyota-premio-2018-for-sale-gampaha-270,Toyota Premio 2018 for Sale in Kadawatha | ikman,16000000,Toyota,Premio,2018,80000,Petrol,1499,Automatic,Gampaha
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-300-2005-for-sale-gampaha-1,Toyota Land Cruiser Sahara 300 2005 for Sale in Kelaniya | ikman,120000000,Toyota,Land Cruiser Sahara,2005,100,Diesel,3346,Automatic,Gampaha
https://ikman.lk/en/ad/toyota-carina-1998-for-sale-colombo-201,Toyota Carina 1998 for Sale in Malabe | ikman,4495000,Toyota,Carina,1998,236653,Diesel,1970,Automatic,Colombo
https://ikman.lk/en/ad/mitsubishi-outlander-navi-premium-phev-2016-for-sale-colombo-17,Mitsubishi Outlander Navi Premium PHEV 2016 for Sale in Boralesgamuwa | ikman,17950000,Mitsubishi,Outlander,2016,125000,Hybrid,2000,Automatic,Colombo
https://ikman.lk/en/ad/audi-q2-2019-for-sale-gampaha-2,Audi Q2 2019 for Sale in Negombo | ikman,13000000,Audi,Q2,2019,89000,Petrol,1000,Automatic,Gampaha
https://ikman.lk/en/ad/suzuki-alto-800-2015-for-sale-kurunegala-132,Suzuki Alto 800 2015 for Sale in Kurunegala City | ikman,3585000,Suzuki,Alto,2015,94000,Petrol,800,Manual,Kurunegala
https://ikman.lk/en/ad/mitsubishi-outlander-phev-2015-for-sale-colombo-593,Mitsubishi Outlander PHEV 2015 for Sale in Boralesgamuwa | ikman,15750000,Mitsubishi,Outlander,2015,104000,Hybrid,2000,Automatic,Colombo
https://ikman.lk/en/ad/honda-civic-ex-2018-for-sale-colombo-562,Honda Civic EX 2018 for Sale in Nawala | ikman,13000000,Honda,Civic,2018,99000,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/toyota-vitz-no-eddition-2014-for-sale-kalutara,Toyota Vitz 2014 for Sale in Wadduwa | ikman,6500000,Toyota,Vitz,2014,200000,Petrol,1000,Automatic,
https://ikman.lk/en/ad/toyota-taisor-urban-cruiser-2025-for-sale-colombo-7,Toyota Taisor Urban Cruiser 2025 for Sale in Piliyandala | ikman,11990000,Toyota,Taisor,2025,110,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/land-rover-range-evoque-2013-for-sale-colombo-582,Land Rover Range Evoque 2013 for Sale in Boralesgamuwa | ikman,18150000,Land Rover,Range Rover Evoque,2013,125000,Diesel,2200,Automatic,Colombo
https://ikman.lk/en/ad/nissan-march-k11-1998-for-sale-matara-2,Nissan March K11 1998 for Sale in Matara City | ikman,2690000,Nissan,March,1998,112400,Petrol,1300,Manual,Matara
https://ikman.lk/en/ad/toyota-hilux-travo-overland-plus-2025-for-sale-gampaha-8,Toyota Hilux Travo Overland Plus 2025 for Sale in Negombo | ikman,28750000,Toyota,Hilux,2025,0,Diesel,2800,Automatic,Gampaha
https://ikman.lk/en/ad/peugeot-407-2007-for-sale-colombo-135,Peugeot 407 2007 for Sale in Malabe | ikman,5495000,Peugeot,407,2007,137000,Petrol,1749,Manual,Colombo
https://ikman.lk/en/ad/honda-civic-fd-1-2006-for-sale-colombo-41,Honda Civic FD 1 2006 for Sale in Boralesgamuwa | ikman,7450000,Honda,Civic,2006,113000,Petrol,1800,Automatic,Colombo
https://ikman.lk/en/ad/toyota-hilux-travo-overland-plus-2025-for-sale-gampaha-7,Toyota Hilux Travo Overland Plus 2025 for Sale in Negombo | ikman,28650000,Toyota,Hilux,2025,0,Diesel,2800,Automatic,Gampaha
https://ikman.lk/en/ad/mahindra-kuv-100-2022-for-sale-colombo-11,Mahindra KUV 100 2022 for Sale in Kottawa | ikman,6000000,Mahindra,KUV 100,2022,81500,Diesel,1198,Automatic,Colombo
https://ikman.lk/en/ad/kia-sorento-1-to-24-2015-for-sale-colombo-57,Kia Sorento 1 TO 24 2015 for Sale in Boralesgamuwa | ikman,20700000,Kia,Sorento,2015,94000,Diesel,2200,Automatic,Colombo
https://ikman.lk/en/ad/honda-vezel-z-grade-2025-for-sale-gampaha-108,Honda Vezel Z GRADE 2025 for Sale in Kandana | ikman,17600000,Honda,Vezel,2025,0,Hybrid,1490,Automatic,Gampaha
https://ikman.lk/en/ad/audi-a3-s-line-2023-for-sale-gampaha,Audi A3 S Line 2023 for Sale in Negombo | ikman,21500000,Audi,A3,2023,8500,Petrol,1000,Automatic,
https://ikman.lk/en/ad/toyota-allion-nzt260-2007-for-sale-gampaha-6,Toyota Allion NZT260 2007 for Sale in Divulapitiya | ikman,8490000,Toyota,Allion,2007,195000,Petrol,1500,Automatic,Gampaha
https://ikman.lk/en/ad/land-rover-freelander-2-td4-2013-for-sale-colombo-2,Land Rover Freelander 2 TD4 2013 for Sale in Nugegoda | ikman,20500000,Land Rover,Freelander,2013,53000,Diesel,2200,Tiptronic,Colombo
https://ikman.lk/en/ad/nissan-sale-1978-for-sale-gampaha,Nissan B310 1978 for Sale in Kadawatha | ikman,720000,Nissan,Other Model,1978,96568,Petrol,1200,Manual,
https://ikman.lk/en/ad/baic-x55-ii-highest-grade-2025-for-sale-colombo-1,BAIC X55 II Highest Grade 2025 for Sale in Maharagama | ikman,15200000,BAIC,X55 II,2025,0,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/toyota-vitz-2-2018-for-sale-colombo-3,Toyota Vitz 2 2018 for Sale in Dehiwala | ikman,7975000,Toyota,Vitz,2018,69000,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/mitsubishi-lancer-1986-for-sale-puttalam,Mitsubishi Lancer 1986 for Sale in Dankotuwa | ikman,1350000,Mitsubishi,Lancer,1986,65210,Petrol,1400,Manual,
https://ikman.lk/en/ad/toyota-corona-premio-1995-for-sale-colombo-4,Toyota Corona PREMIO 1995 for Sale in Malabe | ikman,3895000,Toyota,Corona,1995,263175,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/suzuki-wagon-r-fx-foggy-pearl-2024-for-sale-kalutara,Suzuki Wagon R FX FOGGY PEARL 2024 for Sale in Panadura | ikman,7650000,Suzuki,Wagon R,2024,15000,Petrol,660,Automatic,
https://ikman.lk/en/ad/toyota-corolla-1980-for-sale-kurunegala,Toyota Corolla 1980 for Sale in Kuliyapitiya | ikman,750000,Toyota,Corolla,1980,456321,Petrol,1300,Manual,
https://ikman.lk/en/ad/mercedes-benz-gla-200-urban-2017-for-sale-colombo,Mercedes Benz GLA 200 Urban 2017 for Sale in Colombo 14 | ikman,15900000,Mercedes Benz,GLA 200,2017,105000,Petrol,1599,Automatic,
https://ikman.lk/en/ad/mercedes-benz-eqb-250-2024-for-sale-colombo-13,Mercedes Benz EQB 250 2024 for Sale in Kotte | ikman,28500000,Mercedes Benz,EQB,2024,7000,Petrol,1300,Automatic,Colombo
https://ikman.lk/en/ad/nissan-dayz-highway-star-2016-for-sale-colombo-9,Nissan Dayz Highway Star 2016 for Sale in Homagama | ikman,6250000,Nissan,Dayz,2016,115000,Petrol,660,Automatic,Colombo
https://ikman.lk/en/ad/toyota-hilux-rocco-2025-for-sale-colombo-213,Toyota Hilux ROCCO 2025 for Sale in Battaramulla | ikman,25000000,Toyota,Hilux,2025,2800,Diesel,2800,Automatic,Colombo
https://ikman.lk/en/ad/chrysler-grand-vouger-2004-for-sale-colombo-4,Chrysler Grand Vouger 2004 for Sale in Nugegoda | ikman,5000000,Chrysler,Other Model,2004,75000,Petrol,3300,Automatic,Colombo
https://ikman.lk/en/ad/toyota-prius-highest-spec-2013-for-sale-colombo-27,Toyota Prius Highest Spec 2013 for Sale in Boralesgamuwa | ikman,11275000,Toyota,Prius,2013,50000,Hybrid,1800,Automatic,Colombo
https://ikman.lk/en/ad/land-rover-range-evoque-2013-for-sale-colombo-581,Land Rover Range Evoque 2013 for Sale in Colombo 8 | ikman,17500000,Land Rover,Range Rover Evoque,2013,73000,Diesel,2000,Automatic,Colombo
https://ikman.lk/en/ad/mercedes-benz-gla-180-2018-for-sale-colombo-5,Mercedes Benz GLA 180 2018 for Sale in Boralesgamuwa | ikman,18850000,Mercedes Benz,GLA 180,2018,81000,Petrol,1600,Automatic,Colombo
https://ikman.lk/en/ad/toyota-corolla-121-x-grade-2002-for-sale-colombo-8,Toyota Corolla 121 X Grade 2002 for Sale in Boralesgamuwa | ikman,6275000,Toyota,Corolla,2002,140000,Diesel,2200,Manual,Colombo
https://ikman.lk/en/ad/suzuki-celerio-vxi-2015-for-sale-colombo-525,Suzuki Celerio VXI 2015 for Sale in Boralesgamuwa | ikman,4850000,Suzuki,Celerio,2015,142000,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-lc300-zx-2025-for-sale-colombo-54,Toyota Land Cruiser Sahara LC300 ZX 2025 for Sale in Athurugiriya | ikman,89000000,Toyota,Land Cruiser Sahara,2025,0,Petrol,3500,Automatic,Colombo
https://ikman.lk/en/ad/daihatsu-mira-l-safety-2024-for-sale-colombo-25,Daihatsu Mira L Safety 2024 for Sale in Battaramulla | ikman,6450000,Daihatsu,Mira,2024,2000,Petrol,660,Automatic,Colombo
https://ikman.lk/en/ad/toyota-taisor-v-grade-2025-for-sale-gampaha-22,Toyota Taisor V Grade 2025 for Sale in Negombo | ikman,11900000,Toyota,Taisor,2025,0,Petrol,1000,Automatic,Gampaha
https://ikman.lk/en/ad/suzuki-wagon-r-stingray-2018-for-sale-gampaha-2162,Suzuki Wagon R Stingray 2018 for Sale in Kadawatha | ikman,7150000,Suzuki,Wagon R Stingray,2018,130000,Petrol,650,Automatic,Gampaha
https://ikman.lk/en/ad/lexus-lx600-2025-for-sale-colombo-11,Lexus LX600 2025 for Sale in Athurugiriya | ikman,122000000,Lexus,LX600,2025,0,Petrol,3500,Automatic,Colombo
https://ikman.lk/en/ad/toyota-taisor-v-grade-new-2026-for-sale-gampaha,Toyota Taisor V Grade New 2026 for Sale in Negombo | ikman,12250000,Toyota,Taisor,2026,0,Petrol,1000,Automatic,
https://ikman.lk/en/ad/ford-ecosport-titanium-2017-for-sale-colombo-14,Ford Ecosport Titanium 2017 for Sale in Boralesgamuwa | ikman,7275000,Ford,Ecosport,2017,160000,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/suzuki-japan-alto-2016-for-sale-colombo-23,Suzuki JAPAN ALTO 2016 for Sale in Malabe | ikman,5195000,Suzuki,Other Model,2016,89171,Petrol,650,Automatic,Colombo
https://ikman.lk/en/ad/toyota-taisor-v-grade-2026-for-sale-gampaha,Toyota Taisor V Grade 2026 for Sale in Negombo | ikman,12250000,Toyota,Taisor,2026,0,Petrol,1000,Automatic,
https://ikman.lk/en/ad/lexus-lx700h-2025-for-sale-colombo-3,Lexus LX700h 2025 for Sale in Athurugiriya | ikman,140000000,Lexus,Other Model,2025,0,Hybrid,3500,Automatic,Colombo
https://ikman.lk/en/ad/ssang-yong-rexton-w-2015-for-sale-colombo-9,Ssang Yong Rexton W 2015 for Sale in Kaduwela | ikman,11750000,Ssang Yong,Rexton,2015,110000,Diesel,2000,Automatic,Colombo
https://ikman.lk/en/ad/suzuki-hustler-g-grade-hybrid-2025-for-sale-gampaha,Suzuki Hustler G Grade Hybrid 2025 for Sale in Kadawatha | ikman,8450000,Suzuki,Hustler,2025,215,Hybrid,650,Automatic,
https://ikman.lk/en/ad/kia-sonet-gtx-plus-2025-for-sale-colombo-152,Kia Sonet GTX Plus 2025 for Sale in Colombo 10 | ikman,12150000,Kia,Other Model,2025,78,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/ford-ecosport-titanium-2015-for-sale-colombo-19,Ford Ecosport Titanium 2015 for Sale in Boralesgamuwa | ikman,6975000,Ford,Ecosport,2015,120000,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/daihatsu-mira-l-grade-2023-for-sale-colombo-35,Daihatsu Mira L Grade 2023 for Sale in Battaramulla | ikman,6390000,Daihatsu,Mira,2023,2000,Petrol,660,Automatic,Colombo
https://ikman.lk/en/ad/toyota-taisor-g-grade-2025-for-sale-gampaha-25,Toyota Taisor G Grade 2025 for Sale in Negombo | ikman,11000000,Toyota,Taisor,2025,0,Petrol,1000,Automatic,Gampaha
